reg.nr,Dynasti,Myntort och årtal,AD,gram,kondition,"""fynd""","""fynd""",Hegria Date,Date Range 1,Date Range 2,Hegria Date 2,Date range 1,Date Range 2,Hegria Date 3,Date Range 1,Date Range 2,Hegria Date 4,Date Range 1,Date Range 2
937,Ab1,,0,0.62,f,,265,0,,,0,,,0,,,0,,
1185,Ab1,,0,0.62,f 1n,,258,0,,,0,,,0,,,0,,
80,Ab1,,0,0.61,f,,223,0,,,0,,,0,,,0,,
189,Ab1,,0,0.61,f,,330,0,,,0,,,0,,,0,,
208,Ab1,,0,0.61,f,,131,0,,,0,,,0,,,0,,
451,Ab1,,0,0.61,f,,196,0,,,0,,,0,,,0,,
507,Ab1,,0,0.61,f,,200,0,,,0,,,0,,,0,,
434,Ab1,,0,0.61,f 1n,,196,0,,,0,,,0,,,0,,
436,Ab1,,0,0.61,f 13n,,196,0,,,0,,,0,,,0,,
585,Ab1,,0,0.61,f 1n,,62,0,,,0,,,0,,,0,,
540,Ab1,,0,0.61,f,,304,0,,,0,,,0,,,0,,
1317,Ab1,,0,0.61,f .,,312,0,,,0,,,0,,,0,,
1321,Ab1,,0,0.61,f,,312,0,,,0,,,0,,,0,,
533,Ab1,,0,0.61,f 15n,,304,0,,,0,,,0,,,0,,
1081,Ab1,,0,0.61,f 1n,,148,0,,,0,,,0,,,0,,
1253,Ab1,,0,0.61,f,,255,0,,,0,,,0,,,0,,
707,Ab1,,0,0.61,f 9n,,333,0,,,0,,,0,,,0,,
551,Ab1,,0,0.61,f 2n,,304,0,,,0,,,0,,,0,,
39,Ab1,,0,0.6,f,,193,0,,,0,,,0,,,0,,
11,Ab1,,0,0.6,f,,317,0,,,0,,,0,,,0,,
18,Ab1,,0,0.6,f,,317,0,,,0,,,0,,,0,,
34,Ab1,,0,0.6,f,,193,0,,,0,,,0,,,0,,
46,Ab1,,0,0.6,f,,193,0,,,0,,,0,,,0,,
176,Ab1,,0,0.6,f,,330,0,,,0,,,0,,,0,,
1264,Ab1,,0,0.6,f 1n,,255,0,,,0,,,0,,,0,,
196,Ab1,,0,0.6,f 1n .,,131,0,,,0,,,0,,,0,,
351,Ab1,,0,0.6,f 1n,,130,0,,,0,,,0,,,0,,
668,Ab1,,0,0.6,f,,263,0,,,0,,,0,,,0,,
688,Ab1,,0,0.6,f 3n,,305,0,,,0,,,0,,,0,,
249,Ab1,,0,0.6,f,,131,0,,,0,,,0,,,0,,
1288,Ab1,,0,0.6,f 1n,,296,0,,,0,,,0,,,0,,
1333,Ab1,,0,0.6,f 2n,,312,0,,,0,,,0,,,0,,
1327,Ab1,,0,0.6,f,,312,0,,,0,,,0,,,0,,
82,Ab1,,0,0.59,f,,223,0,,,0,,,0,,,0,,
85,Ab1,,0,0.59,f,,223,0,,,0,,,0,,,0,,
323,Ab1,,0,0.59,f,,130,0,,,0,,,0,,,0,,
1031,Ab1,,0,0.59,f,,225,0,,,0,,,0,,,0,,
616,Ab1,,0,0.59,f 5n,,96,0,,,0,,,0,,,0,,
733,Ab1,,0,0.59,f 3n,,119,0,,,0,,,0,,,0,,
1012,Ab1,,0,0.59,f 3n,,146,0,,,0,,,0,,,0,,
1052,Ab1,,0,0.59,f,,133,0,,,0,,,0,,,0,,
669,Ab1,,0,0.59,f 3n,,263,0,,,0,,,0,,,0,,
964,Ab1,,0,0.59,f 3n,,343,0,,,0,,,0,,,0,,
1100,Ab1,,0,0.59,f 6n,,148,0,,,0,,,0,,,0,,
965,Ab1,,0,0.59,f,,343,0,,,0,,,0,,,0,,
1154,Ab1,,0,0.59,f,,252,0,,,0,,,0,,,0,,
37,Ab1,,0,0.58,f,,193,0,,,0,,,0,,,0,,
20,Ab1,,0,0.58,f .,,317,0,,,0,,,0,,,0,,
1193,Ab1,,0,0.58,f 1n,,93,0,,,0,,,0,,,0,,
1148,Ab1,,0,0.58,f 1n,,203,0,,,0,,,0,,,0,,
462,Ab1,,0,0.58,f 1n,,151,0,,,0,,,0,,,0,,
1324,Ab1,,0,0.58,f 3n,,312,0,,,0,,,0,,,0,,
640,Ab1,,0,0.58,f,,179,0,,,0,,,0,,,0,,
1329,Ab1,,0,0.58,f 2n..,,312,0,,,0,,,0,,,0,,
918,Ab1,,0,0.58,f,,265,0,,,0,,,0,,,0,,
986,Ab1,,0,0.58,f,,392,0,,,0,,,0,,,0,,
1026,Ab1,,0,0.58,f 2n,,225,0,,,0,,,0,,,0,,
1272,Ab1,,0,0.58,f 1n,,255,0,,,0,,,0,,,0,,
1276,Ab1,,0,0.58,f,,255,0,,,0,,,0,,,0,,
529,Ab1,,0,0.58,f,,304,0,,,0,,,0,,,0,,
486,Ab1,,0,0.58,f 6n,,200,0,,,0,,,0,,,0,,
744,Ab1,,0,0.58,f 7nnh,,300,0,,,0,,,0,,,0,,
1099,Ab1,,0,0.58,f 10n,,148,0,,,0,,,0,,,0,,
218,Ab1,,0,0.57,f 2n,,131,0,,,0,,,0,,,0,,
200,Ab1,,0,0.57,f 2n,,131,0,,,0,,,0,,,0,,
444,Ab1,,0,0.57,f,,196,0,,,0,,,0,,,0,,
912,Ab1,,0,0.57,f,,303,0,,,0,,,0,,,0,,
785,Ab1,,0,0.57,f,,321,0,,,0,,,0,,,0,,
1251,Ab1,,0,0.57,f 4n,,255,0,,,0,,,0,,,0,,
102,Ab1,,0,0.56,f,,223,0,,,0,,,0,,,0,,
312,Ab1,,0,0.56,f 4n,,130,0,,,0,,,0,,,0,,
223,Ab1,,0,0.56,f .,,131,0,,,0,,,0,,,0,,
201,Ab1,,0,0.56,f,,131,0,,,0,,,0,,,0,,
883,Ab1,,0,0.56,f,,378,0,,,0,,,0,,,0,,
523,Ab1,,0,0.56,f 2n,,341,0,,,0,,,0,,,0,,
715,Ab1,,0,0.56,f 2n,,385,0,,,0,,,0,,,0,,
599,Ab1,,0,0.56,f,,81,0,,,0,,,0,,,0,,
655,Ab1,,0,0.56,f 1n,,240,0,,,0,,,0,,,0,,
578,Ab1,,0,0.56,f .,,51,0,,,0,,,0,,,0,,
1118,Ab1,,0,0.56,f .,,130,0,,,0,,,0,,,0,,
1017,Ab1,,0,0.56,f 1n,,225,0,,,0,,,0,,,0,,
1342,Ab1,,0,0.56,f,,315,0,,,0,,,0,,,0,,
6,Ab1,,0,0.55,f,,317,0,,,0,,,0,,,0,,
300,Ab1,,0,0.55,f 13n,,131,0,,,0,,,0,,,0,,
195,Ab1,,0,0.55,f,,330,0,,,0,,,0,,,0,,
1191,Ab1,,0,0.55,f,,93,0,,,0,,,0,,,0,,
453,Ab1,,0,0.55,f,,196,0,,,0,,,0,,,0,,
718,Ab1,,0,0.55,f 7n,,395,0,,,0,,,0,,,0,,
800,Ab1,,0,0.55,f 5n,,321,0,,,0,,,0,,,0,,
1028,Ab1,,0,0.55,f 1n,,225,0,,,0,,,0,,,0,,
661,Ab1,,0,0.55,f 1n,,246,0,,,0,,,0,,,0,,
1343,Ab1,,0,0.55,f 2n,,315,0,,,0,,,0,,,0,,
1387,Ab1,,0,0.55,f 1n,,333,0,,,0,,,0,,,0,,
56,Ab1,,0,0.54,f 10n,,193,0,,,0,,,0,,,0,,
9,Ab1,,0,0.54,f,,317,0,,,0,,,0,,,0,,
164,Ab1,,0,0.54,f,,330,0,,,0,,,0,,,0,,
198,Ab1,,0,0.54,f .,,131,0,,,0,,,0,,,0,,
729,Ab1,,0,0.54,f 6n,,119,0,,,0,,,0,,,0,,
428,Ab1,,0,0.54,f,,66,0,,,0,,,0,,,0,,
659,Ab1,,0,0.54,f 4n,,246,0,,,0,,,0,,,0,,
709,Ab1,,0,0.54,f,,333,0,,,0,,,0,,,0,,
662,Ab1,,0,0.54,f,,246,0,,,0,,,0,,,0,,
354,Ab1,,0,0.54,f,,130,0,,,0,,,0,,,0,,
835,Ab1,,0,0.54,f,,204,0,,,0,,,0,,,0,,
1044,Ab1,,0,0.54,f,,133,0,,,0,,,0,,,0,,
324,Ab1,,0,0.53,f 2n.,,130,0,,,0,,,0,,,0,,
255,Ab1,,0,0.53,f 4n.,,131,0,,,0,,,0,,,0,,
494,Ab1,,0,0.53,f 1n,,200,0,,,0,,,0,,,0,,
590,Ab1,,0,0.53,f,,67,0,,,0,,,0,,,0,,
1355,Ab1,,0,0.53,f,,320,0,,,0,,,0,,,0,,
753,Ab1,,0,0.53,f 1n,,300,0,,,0,,,0,,,0,,
1051,Ab1,,0,0.53,f 1n,,133,0,,,0,,,0,,,0,,
984,Ab1,,0,0.53,f,,392,0,,,0,,,0,,,0,,
1143,Ab1,,0,0.53,f,,203,0,,,0,,,0,,,0,,
892,Ab1,,0,0.53,f,,378,0,,,0,,,0,,,0,,
136,Ab1,,0,0.52,f 3n,,330,0,,,0,,,0,,,0,,
307,Ab1,,0,0.52,f 1n.,,130,0,,,0,,,0,,,0,,
357,Ab1,,0,0.52,f,,130,0,,,0,,,0,,,0,,
394,Ab1,,0,0.52,f 1n,,155,0,,,0,,,0,,,0,,
902,Ab1,,0,0.52,f 1n,,303,0,,,0,,,0,,,0,,
844,Ab1,,0,0.52,f 1n,,204,0,,,0,,,0,,,0,,
772,Ab1,,0,0.52,f,,311,0,,,0,,,0,,,0,,
801,Ab1,,0,0.52,f,,321,0,,,0,,,0,,,0,,
1078,Ab1,,0,0.52,f,,148,0,,,0,,,0,,,0,,
966,Ab1,,0,0.52,f,,343,0,,,0,,,0,,,0,,
135,Ab1,,0,0.51,f 5n,,330,0,,,0,,,0,,,0,,
242,Ab1,,0,0.51,f,,131,0,,,0,,,0,,,0,,
329,Ab1,,0,0.51,f 1n,,130,0,,,0,,,0,,,0,,
254,Ab1,,0,0.51,f 3n,,131,0,,,0,,,0,,,0,,
406,Ab1,,0,0.51,f,,155,0,,,0,,,0,,,0,,
686,Ab1,,0,0.51,fh,,303,0,,,0,,,0,,,0,,
797,Ab1,,0,0.51,f,,321,0,,,0,,,0,,,0,,
957,Ab1,,0,0.51,f 1n.,,265,0,,,0,,,0,,,0,,
1074,Ab1,,0,0.51,f,,148,0,,,0,,,0,,,0,,
1030,Ab1,,0,0.51,f 11n,,225,0,,,0,,,0,,,0,,
1266,Ab1,,0,0.51,f 3n,,255,0,,,0,,,0,,,0,,
1161,Ab1,,0,0.51,f 1n,,252,0,,,0,,,0,,,0,,
1365,Ab1,,0,0.51,f 1n,,320,0,,,0,,,0,,,0,,
98,Ab1,,0,0.5,f 1n,,223,0,,,0,,,0,,,0,,
284,Ab1,,0,0.5,f,,131,0,,,0,,,0,,,0,,
148,Ab1,,0,0.5,f 3n,,330,0,,,0,,,0,,,0,,
210,Ab1,,0,0.5,f,,131,0,,,0,,,0,,,0,,
381,Ab1,,0,0.5,f,,155,0,,,0,,,0,,,0,,
460,Ab1,,0,0.5,f,,151,0,,,0,,,0,,,0,,
805,Ab1,,0,0.5,f 1n,,321,0,,,0,,,0,,,0,,
750,Ab1,,0,0.5,f,,300,0,,,0,,,0,,,0,,
1103,Ab1,,0,0.5,f,,148,0,,,0,,,0,,,0,,
1113,Ab1,,0,0.5,f,,130,0,,,0,,,0,,,0,,
1165,Ab1,,0,0.5,f,,252,0,,,0,,,0,,,0,,
1334,Ab1,,0,0.5,f,,312,0,,,0,,,0,,,0,,
4,Ab1,,0,0.49,f 2n,,317,0,,,0,,,0,,,0,,
58,Ab1,,0,0.49,f,,193,0,,,0,,,0,,,0,,
299,Ab1,,0,0.49,f,,131,0,,,0,,,0,,,0,,
635,Ab1,,0,0.49,f 14n,,143,0,,,0,,,0,,,0,,
608,Ab1,,0,0.49,f,,82,0,,,0,,,0,,,0,,
808,Ab1,,0,0.49,f .,,321,0,,,0,,,0,,,0,,
806,Ab1,,0,0.49,f,,321,0,,,0,,,0,,,0,,
1007,Ab1,,0,0.49,f 1n,,146,0,,,0,,,0,,,0,,
1359,Ab1,,0,0.49,f,,320,0,,,0,,,0,,,0,,
1357,Ab1,,0,0.49,f 2n,,320,0,,,0,,,0,,,0,,
1325,Ab1,,0,0.49,f 2n,,312,0,,,0,,,0,,,0,,
61,Ab1,,0,0.48,f,,193,0,,,0,,,0,,,0,,
153,Ab1,,0,0.48,f,,330,0,,,0,,,0,,,0,,
438,Ab1,,0,0.48,f 1n,,196,0,,,0,,,0,,,0,,
502,Ab1,,0,0.48,f,,200,0,,,0,,,0,,,0,,
503,Ab1,,0,0.48,f,,200,0,,,0,,,0,,,0,,
583,Ab1,,0,0.48,f,,62,0,,,0,,,0,,,0,,
532,Ab1,,0,0.48,f,,304,0,,,0,,,0,,,0,,
911,Ab1,,0,0.48,f,,303,0,,,0,,,0,,,0,,
1301,Ab1,,0,0.48,f,,312,0,,,0,,,0,,,0,,
1167,Ab1,,0,0.48,f,,252,0,,,0,,,0,,,0,,
1141,Ab1,,0,0.47,f 2n,,203,0,,,0,,,0,,,0,,
36,Ab1,,0,0.47,f,,193,0,,,0,,,0,,,0,,
1121,Ab1,,0,0.47,f,,130,0,,,0,,,0,,,0,,
382,Ab1,,0,0.47,f 2n,,155,0,,,0,,,0,,,0,,
719,Ab1,,0,0.47,f 1n,,395,0,,,0,,,0,,,0,,
841,Ab1,,0,0.47,f 1n,,204,0,,,0,,,0,,,0,,
846,Ab1,,0,0.47,f 1n,,204,0,,,0,,,0,,,0,,
832,Ab1,,0,0.47,f .,,204,0,,,0,,,0,,,0,,
865,Ab1,,0,0.47,f,,222,0,,,0,,,0,,,0,,
972,Ab1,,0,0.47,f .,,343,0,,,0,,,0,,,0,,
1196,Ab1,,0,0.47,f,,93,0,,,0,,,0,,,0,,
48,Ab1,,0,0.47,f,,193,0,,,0,,,0,,,0,,
625,Ab1,,0,0.47,f 3n,,108,0,,,0,,,0,,,0,,
1,Ab1,,0,0.46,f,,317,0,,,0,,,0,,,0,,
321,Ab1,,0,0.46,f,,130,0,,,0,,,0,,,0,,
408,Ab1,,0,0.46,f 1n,,155,0,,,0,,,0,,,0,,
427,Ab1,,0,0.46,f .,,66,0,,,0,,,0,,,0,,
435,Ab1,,0,0.46,f,,196,0,,,0,,,0,,,0,,
576,Ab1,,0,0.46,f,,48,0,,,0,,,0,,,0,,
717,Ab1,,0,0.46,f 2n,,385,0,,,0,,,0,,,0,,
895,Ab1,,0,0.46,f,,378,0,,,0,,,0,,,0,,
855,Ab1,,0,0.46,f 1n,,222,0,,,0,,,0,,,0,,
875,Ab1,,0,0.46,f 1n,,222,0,,,0,,,0,,,0,,
1076,Ab1,,0,0.46,f 6n,,148,0,,,0,,,0,,,0,,
938,Ab1,,0,0.46,f,,265,0,,,0,,,0,,,0,,
1049,Ab1,,0,0.46,f,,133,0,,,0,,,0,,,0,,
1229,Ab1,,0,0.46,f 3n,,172,0,,,0,,,0,,,0,,
1362,Ab1,,0,0.46,f,,320,0,,,0,,,0,,,0,,
1363,Ab1,,0,0.46,f 1n,,320,0,,,0,,,0,,,0,,
751,Ab1,,0,0.45,f 20n,,300,0,,,0,,,0,,,0,,
1062,Ab1,,0,0.45,f,,133,0,,,0,,,0,,,0,,
247,Ab1,,0,0.44,f,,131,0,,,0,,,0,,,0,,
349,Ab1,,0,0.44,f 1n,,130,0,,,0,,,0,,,0,,
484,Ab1,,0,0.44,f 1n,,151,0,,,0,,,0,,,0,,
468,Ab1,,0,0.44,f 1n.,,151,0,,,0,,,0,,,0,,
419,Ab1,,0,0.44,f,,66,0,,,0,,,0,,,0,,
860,Ab1,,0,0.44,f 1n,,222,0,,,0,,,0,,,0,,
758,Ab1,,0,0.44,f 2n,,311,0,,,0,,,0,,,0,,
897,Ab1,,0,0.44,f 5n,,303,0,,,0,,,0,,,0,,
906,Ab1,,0,0.44,f,,303,0,,,0,,,0,,,0,,
891,Ab1,,0,0.44,f .,,378,0,,,0,,,0,,,0,,
538,Ab1,,0,0.44,f .,,304,0,,,0,,,0,,,0,,
848,Ab1,,0,0.44,f,,222,0,,,0,,,0,,,0,,
985,Ab1,,0,0.44,f,,392,0,,,0,,,0,,,0,,
1199,Ab1,,0,0.44,f 1n,,93,0,,,0,,,0,,,0,,
1215,Ab1,,0,0.44,f 1n,,171,0,,,0,,,0,,,0,,
305,Ab1,,0,0.43,f,,130,0,,,0,,,0,,,0,,
384,Ab1,,0,0.43,f,,155,0,,,0,,,0,,,0,,
672,Ab1,,0,0.43,f 1n,,273,0,,,0,,,0,,,0,,
927,Ab1,,0,0.43,f 8n.,,265,0,,,0,,,0,,,0,,
636,Ab1,,0,0.43,f,,143,0,,,0,,,0,,,0,,
817,Ab1,,0,0.43,f,,170,0,,,0,,,0,,,0,,
770,Ab1,,0,0.43,f,,311,0,,,0,,,0,,,0,,
1059,Ab1,,0,0.43,f,,133,0,,,0,,,0,,,0,,
703,Ab1,,0,0.43,f 1n,,331,0,,,0,,,0,,,0,,
1297,Ab1,,0,0.43,f 1n.,,312,0,,,0,,,0,,,0,,
1232,Ab1,,0,0.43,f,,193,0,,,0,,,0,,,0,,
1163,Ab1,,0,0.43,f 3n.,,252,0,,,0,,,0,,,0,,
1344,Ab1,,0,0.43,f .,,315,0,,,0,,,0,,,0,,
216,Ab1,,0,0.42,f 1n.,,131,0,,,0,,,0,,,0,,
687,Ab1,,0,0.42,f 1n,,305,0,,,0,,,0,,,0,,
1314,Ab1,,0,0.42,f 1n,,312,0,,,0,,,0,,,0,,
552,Ab1,,0,0.42,f 1n,,304,0,,,0,,,0,,,0,,
617,Ab1,,0,0.42,f,,96,0,,,0,,,0,,,0,,
749,Ab1,,0,0.42,f,,300,0,,,0,,,0,,,0,,
1068,Ab1,,0,0.42,f,,133,0,,,0,,,0,,,0,,
629,Ab1,,0,0.42,f,,109,0,,,0,,,0,,,0,,
1361,Ab1,,0,0.42,f 2n,,320,0,,,0,,,0,,,0,,
1348,Ab1,,0,0.42,f 2n,,315,0,,,0,,,0,,,0,,
5,Ab1,,0,0.41,f,,317,0,,,0,,,0,,,0,,
90,Ab1,,0,0.41,f,,223,0,,,0,,,0,,,0,,
311,Ab1,,0,0.41,f,,130,0,,,0,,,0,,,0,,
197,Ab1,,0,0.41,f .,,131,0,,,0,,,0,,,0,,
421,Ab1,,0,0.41,f 2n,,66,0,,,0,,,0,,,0,,
396,Ab1,,0,0.41,f,,155,0,,,0,,,0,,,0,,
372,Ab1,,0,0.41,f .,,155,0,,,0,,,0,,,0,,
496,Ab1,,0,0.41,f,,200,0,,,0,,,0,,,0,,
498,Ab1,,0,0.41,f,,200,0,,,0,,,0,,,0,,
456,Ab1,,0,0.41,f,,196,0,,,0,,,0,,,0,,
596,Ab1,,0,0.41,f,,72,0,,,0,,,0,,,0,,
712,Ab1,,0,0.41,f,,378,0,,,0,,,0,,,0,,
702,Ab1,,0,0.41,f 2n,,331,0,,,0,,,0,,,0,,
1108,Ab1,,0,0.41,f 1n.,,130,0,,,0,,,0,,,0,,
1237,Ab1,,0,0.41,f,,255,0,,,0,,,0,,,0,,
485,Ab1,,0,0.4,f,,200,0,,,0,,,0,,,0,,
694,Ab1,,0,0.4,f,,316,0,,,0,,,0,,,0,,
816,Ab1,,0,0.4,f,,170,0,,,0,,,0,,,0,,
1016,Ab1,,0,0.4,f 2n,,225,0,,,0,,,0,,,0,,
974,Ab1,,0,0.4,f .,,343,0,,,0,,,0,,,0,,
1304,Ab1,,0,0.4,f,,312,0,,,0,,,0,,,0,,
66,Ab1,,0,0.39,f 3n,,193,0,,,0,,,0,,,0,,
71,Ab1,,0,0.39,f 1n,,193,0,,,0,,,0,,,0,,
542,Ab1,,0,0.39,f,,304,0,,,0,,,0,,,0,,
811,Ab1,,0,0.39,f ..,,321,0,,,0,,,0,,,0,,
1095,Ab1,,0,0.39,f 1n,,148,0,,,0,,,0,,,0,,
925,Ab1,,0,0.39,f,,265,0,,,0,,,0,,,0,,
1053,Ab1,,0,0.39,f,,133,0,,,0,,,0,,,0,,
962,Ab1,,0,0.39,f 1n.,,343,0,,,0,,,0,,,0,,
1326,Ab1,,0,0.39,f ..,,312,0,,,0,,,0,,,0,,
237,Ab1,,0,0.38,f,,131,0,,,0,,,0,,,0,,
309,Ab1,,0,0.38,f,,130,0,,,0,,,0,,,0,,
141,Ab1,,0,0.38,f,,330,0,,,0,,,0,,,0,,
454,Ab1,,0,0.38,f,,196,0,,,0,,,0,,,0,,
577,Ab1,,0,0.38,f,,48,0,,,0,,,0,,,0,,
615,Ab1,,0,0.38,f,,96,0,,,0,,,0,,,0,,
633,Ab1,,0,0.38,f .,,113,0,,,0,,,0,,,0,,
863,Ab1,,0,0.38,f,,222,0,,,0,,,0,,,0,,
854,Ab1,,0,0.38,f 1n,,222,0,,,0,,,0,,,0,,
1279,Ab1,,0,0.38,f,,255,0,,,0,,,0,,,0,,
1281,Ab1,,0,0.38,f 5n,,255,0,,,0,,,0,,,0,,
1162,Ab1,,0,0.38,f 2n,,252,0,,,0,,,0,,,0,,
1300,Ab1,,0,0.38,f 1n,,312,0,,,0,,,0,,,0,,
233,Ab1,,0,0.37,f,,131,0,,,0,,,0,,,0,,
642,Ab1,,0,0.37,f 10n,,187,0,,,0,,,0,,,0,,
582,Ab1,,0,0.37,f,,61,0,,,0,,,0,,,0,,
803,Ab1,,0,0.37,f 6n,,321,0,,,0,,,0,,,0,,
893,Ab1,,0,0.37,f,,378,0,,,0,,,0,,,0,,
970,Ab1,,0,0.37,f,,343,0,,,0,,,0,,,0,,
1085,Ab1,,0,0.37,f,,148,0,,,0,,,0,,,0,,
217,Ab1,,0,0.36,f 1n,,131,0,,,0,,,0,,,0,,
338,Ab1,,0,0.36,f,,130,0,,,0,,,0,,,0,,
476,Ab1,,0,0.36,f 8n,,151,0,,,0,,,0,,,0,,
790,Ab1,,0,0.36,f,,321,0,,,0,,,0,,,0,,
843,Ab1,,0,0.36,f,,204,0,,,0,,,0,,,0,,
851,Ab1,,0,0.36,f,,222,0,,,0,,,0,,,0,,
308,Ab1,,0,0.35,f,,130,0,,,0,,,0,,,0,,
149,Ab1,,0,0.35,f 1n,,330,0,,,0,,,0,,,0,,
481,Ab1,,0,0.35,f,,151,0,,,0,,,0,,,0,,
667,Ab1,,0,0.35,f 1n,,253,0,,,0,,,0,,,0,,
683,Ab1,,0,0.35,f,,273,0,,,0,,,0,,,0,,
570,Ab1,,0,0.35,f 1n,,21,0,,,0,,,0,,,0,,
739,Ab1,,0,0.35,f 1n.,,119,0,,,0,,,0,,,0,,
853,Ab1,,0,0.35,f 6n,,222,0,,,0,,,0,,,0,,
1011,Ab1,,0,0.35,f 1n,,146,0,,,0,,,0,,,0,,
971,Ab1,,0,0.35,f .,,343,0,,,0,,,0,,,0,,
1135,Ab1,,0,0.35,f 1n,,203,0,,,0,,,0,,,0,,
129,Ab1,,0,0.34,f,,330,0,,,0,,,0,,,0,,
302,Ab1,,0,0.34,f 9n,,131,0,,,0,,,0,,,0,,
310,Ab1,,0,0.34,f,,130,0,,,0,,,0,,,0,,
212,Ab1,,0,0.34,f,,131,0,,,0,,,0,,,0,,
345,Ab1,,0,0.34,f 1n,,130,0,,,0,,,0,,,0,,
856,Ab1,,0,0.34,f 2n.,,222,0,,,0,,,0,,,0,,
852,Ab1,,0,0.34,f .,,222,0,,,0,,,0,,,0,,
819,Ab1,,0,0.34,f,,170,0,,,0,,,0,,,0,,
1263,Ab1,,0,0.34,f,,255,0,,,0,,,0,,,0,,
41,Ab1,,0,0.33,f,,193,0,,,0,,,0,,,0,,
42,Ab1,,0,0.33,f,,193,0,,,0,,,0,,,0,,
894,Ab1,,0,0.33,f 1n,,378,0,,,0,,,0,,,0,,
340,Ab1,,0,0.33,f,,130,0,,,0,,,0,,,0,,
673,Ab1,,0,0.33,f,,273,0,,,0,,,0,,,0,,
605,Ab1,,0,0.33,f,,81,0,,,0,,,0,,,0,,
591,Ab1,,0,0.33,f,,67,0,,,0,,,0,,,0,,
711,Ab1,,0,0.33,f 2n,,353,0,,,0,,,0,,,0,,
850,Ab1,,0,0.33,f,,222,0,,,0,,,0,,,0,,
896,Ab1,,0,0.33,f,,378,0,,,0,,,0,,,0,,
1013,Ab1,,0,0.33,f,,146,0,,,0,,,0,,,0,,
953,Ab1,,0,0.33,f,,265,0,,,0,,,0,,,0,,
1029,Ab1,,0,0.33,f 1n,,225,0,,,0,,,0,,,0,,
241,Ab1,,0,0.32,f 1n.,,131,0,,,0,,,0,,,0,,
391,Ab1,,0,0.32,f,,155,0,,,0,,,0,,,0,,
631,Ab1,,0,0.32,f .,,113,0,,,0,,,0,,,0,,
638,Ab1,,0,0.32,f 5n,,143,0,,,0,,,0,,,0,,
847,Ab1,,0,0.32,f,,222,0,,,0,,,0,,,0,,
1079,Ab1,,0,0.32,f,,148,0,,,0,,,0,,,0,,
151,Ab1,,0,0.31,f,,330,0,,,0,,,0,,,0,,
573,Ab1,,0,0.31,f .,,26,0,,,0,,,0,,,0,,
634,Ab1,,0,0.31,f .,,113,0,,,0,,,0,,,0,,
821,Ab1,,0,0.31,f,,170,0,,,0,,,0,,,0,,
756,Ab1,,0,0.31,f 2n,,311,0,,,0,,,0,,,0,,
999,Ab1,,0,0.31,f,,102,0,,,0,,,0,,,0,,
1086,Ab1,,0,0.31,f,,148,0,,,0,,,0,,,0,,
1280,Ab1,,0,0.31,f 1n,,255,0,,,0,,,0,,,0,,
1349,Ab1,,0,0.31,f,,315,0,,,0,,,0,,,0,,
723,Ab1,,0,0.3,f,,119,0,,,0,,,0,,,0,,
588,Ab1,,0,0.3,f,,65,0,,,0,,,0,,,0,,
868,Ab1,,0,0.3,f,,222,0,,,0,,,0,,,0,,
901,Ab1,,0,0.3,f,,303,0,,,0,,,0,,,0,,
1045,Ab1,,0,0.3,f,,133,0,,,0,,,0,,,0,,
1119,Ab1,,0,0.3,f,,130,0,,,0,,,0,,,0,,
1245,Ab1,,0,0.3,f,,255,0,,,0,,,0,,,0,,
1207,Ab1,,0,0.3,f,,129,0,,,0,,,0,,,0,,
685,Ab1,,0,0.29,f,,303,0,,,0,,,0,,,0,,
626,Ab1,,0,0.29,f,,108,0,,,0,,,0,,,0,,
681,Ab1,,0,0.29,f,,273,0,,,0,,,0,,,0,,
1184,Ab1,,0,0.29,f,,258,0,,,0,,,0,,,0,,
802,Ab1,,0,0.29,f,,321,0,,,0,,,0,,,0,,
1000,Ab1,,0,0.29,f,,102,0,,,0,,,0,,,0,,
979,Ab1,,0,0.29,f,,392,0,,,0,,,0,,,0,,
1294,Ab1,,0,0.29,f,,296,0,,,0,,,0,,,0,,
581,Ab1,,0,0.29,f .,,59,0,,,0,,,0,,,0,,
1298,Ab1,,0,0.28,f,,312,0,,,0,,,0,,,0,,
1291,Ab1,,0,0.28,f,,296,0,,,0,,,0,,,0,,
1286,Ab1,,0,0.28,f 5n,,295,0,,,0,,,0,,,0,,
1217,Ab1,,0,0.28,f,,171,0,,,0,,,0,,,0,,
110,Ab1,,0,0.27,f,,223,0,,,0,,,0,,,0,,
812,Ab1,,0,0.27,f .,,321,0,,,0,,,0,,,0,,
1004,Ab1,,0,0.27,f,,146,0,,,0,,,0,,,0,,
1160,Ab1,,0,0.27,f,,252,0,,,0,,,0,,,0,,
199,Ab1,,0,0.26,f 2n,,131,0,,,0,,,0,,,0,,
1302,Ab1,,0,0.26,f 2n,,312,0,,,0,,,0,,,0,,
1152,Ab1,,0,0.26,f,,252,0,,,0,,,0,,,0,,
1206,Ab1,,0,0.26,f,,129,0,,,0,,,0,,,0,,
1323,Ab1,,0,0.26,f ..,,312,0,,,0,,,0,,,0,,
8,Ab1,,0,0.25,f 1n,,317,0,,,0,,,0,,,0,,
353,Ab1,,0,0.25,f,,130,0,,,0,,,0,,,0,,
527,Ab1,,0,0.25,f,,304,0,,,0,,,0,,,0,,
684,Ab1,,0,0.25,f,,276,0,,,0,,,0,,,0,,
798,Ab1,,0,0.25,f,,321,0,,,0,,,0,,,0,,
